packet_count,size_mean,size_std,iat_mean,iat_std,duration,bitrate,label,protocol,port
97,73.38144329896907,3.9518840579664953,0.05174603124999999,0.041697234932170785,4.967618999999999,11463.03691969936,Laptop,TCP,6000
104,74.61538461538461,5.83805106492624,0.04764062135922331,0.03699903536583422,4.906984000000001,12651.355700365028,Laptop,TCP,6000
100,72.56,4.783973244072338,0.05009838383838387,0.03133229401812983,4.959740000000004,11703.839314157589,Laptop,TCP,6000
120,75.93333333333334,5.4156152825776775,0.04150095798319329,0.034791328404134333,4.938614000000001,14760.41658651597,Laptop,TCP,6000
114,75.47368421052632,5.435766099940234,0.043689194690265526,0.03613706313072903,4.936879000000005,13942.411794982201,Laptop,TCP,6000
99,73.39393939393939,5.34434125698148,0.049836755102040914,0.031129868658823067,4.8840020000000095,11901.7150279627,Laptop,TCP,6000
100,72.8,4.137632173115439,0.04997039393939393,0.03363430963319003,4.947068999999999,11772.627388055434,Laptop,TCP,6000
113,75.30973451327434,5.592472257169982,0.044230616071428565,0.035745222893178115,4.953828999999999,13742.904730865763,Laptop,TCP,6000
92,73.30434782608695,6.99338061317673,0.05391578021978018,0.03253502500038788,4.906335999999996,10996.393235196294,Laptop,TCP,6000
89,73.32584269662921,7.4709554175928625,0.055589738636363635,0.03097493564689695,4.891897,10672.34244711203,Laptop,TCP,6000
121,78.79338842975207,9.165076866731084,0.04155443333333331,0.0349839685874675,4.986531999999997,15295.600228776242,Laptop,TCP,6000
101,72.93069306930693,3.85442378157511,0.04914076000000009,0.037472660749169294,4.9140760000000085,11991.674528436251,Laptop,TCP,6000
107,75.98130841121495,7.741116474344545,0.04664366037735858,0.03255119528045906,4.94422800000001,13154.733155509794,Laptop,TCP,6000
105,74.26666666666667,5.849325018718243,0.04742195192307692,0.03355272677798451,4.931882999999999,12649.124076949922,Laptop,TCP,6000
92,73.1304347826087,5.527042985068071,0.05466537362637358,0.0356691256098675,4.974548999999996,10819.87532940173,Laptop,TCP,6000
67,75.73134328358209,6.454391284412933,0.041598181818181826,0.03701513173256447,2.7454800000000006,14785.028483179623,Laptop,TCP,6000
163,1046.0,0.0,0.030809370370370372,0.024991857139281034,4.991118,273282.2586041845,Camera,UDP,1000
92,1046.0,0.0,0.05347868131868132,0.03563638457780966,4.86656,158193.05628616517,Camera,UDP,1000
90,1046.0,0.0,0.05499689887640449,0.03695817767652441,4.894724,153863.62949167308,Camera,UDP,1000
95,1046.0,0.0,0.05248677659574468,0.03490108756860457,4.933757,161126.7032405528,Camera,UDP,1000
98,1046.0,0.0,0.05125641237113399,0.0339816816249104,4.971871999999998,164940.69034761965,Camera,UDP,1000
93,1046.0,0.0,0.05372702173913045,0.036530884645728075,4.9428860000000014,157443.24267239822,Camera,UDP,1000
99,1046.0,0.0,0.05051734693877556,0.03283224508106776,4.950700000000005,167336.336275678,Camera,UDP,1000
89,1046.0,0.0,0.05542131818181821,0.03762849901898113,4.877076000000002,152704.61235379553,Camera,UDP,1000
92,1046.0,0.0,0.054415714285714296,0.03645699718011467,4.951830000000001,155468.98823263316,Camera,UDP,1000
100,1046.0,0.0,0.049939292929292924,0.03266335857376353,4.943989999999999,169256.00577671072,Camera,UDP,1000
100,1046.0,0.0,0.04966730303030302,0.031455530397290585,4.917062999999999,170182.89169774725,Camera,UDP,1000
98,1046.0,0.0,0.05063153608247424,0.033326532796687444,4.911259000000001,166976.32928745967,Camera,UDP,1000
96,1046.0,0.0,0.052026242105263146,0.03303381412135868,4.942492999999999,162534.97981686573,Camera,UDP,1000
97,1046.0,0.0,0.05140448958333336,0.033997206649037104,4.934831000000003,164483.0390341634,Camera,UDP,1000
97,1046.0,0.0,0.051227624999999964,0.03287896134094464,4.917851999999996,165050.9206051749,Camera,UDP,1000
98,1046.0,0.0,0.05121553608247419,0.03356054738260033,4.967906999999997,165072.3332783807,Camera,UDP,1000
92,1046.0,0.0,0.0535147802197802,0.035936086769782015,4.869844999999998,158086.3456639791,Camera,UDP,1000
96,1046.0,0.0,0.05187411578947376,0.03430591014445256,4.928041000000007,163011.63078797414,Camera,UDP,1000
97,1046.0,0.0,0.05158036458333326,0.033816070169226685,4.951714999999993,163922.196653079,Camera,UDP,1000
97,1046.0,0.0,0.051212927083333394,0.03354647105733996,4.916441000000006,165098.28959607144,Camera,UDP,1000
98,1046.0,0.0,0.05077438144329888,0.033220089707496896,4.925114999999991,166506.56888214825,Camera,UDP,1000
98,1046.0,0.0,0.050951505154639164,0.03408524831300612,4.942295999999999,165927.73884850284,Camera,UDP,1000
89,1046.0,0.0,0.05551065909090915,0.03675994353723838,4.884938000000005,152458.84389934922,Camera,UDP,1000
40,1046.0,0.0,0.05465317948717942,0.036804971184485995,2.131473999999997,157036.86744478255,Camera,UDP,1000
132,1046.0,0.0,0.03802938167938932,0.026829303368870665,4.981849,221720.08826441746,Camera,UDP,1005
93,1046.0,0.0,0.05372127173913043,0.03678782341467337,4.9423569999999994,157460.09444481652,Camera,UDP,1005
88,1046.0,0.0,0.05640035632183908,0.038211833522168365,4.906831,150073.2346396279,Camera,UDP,1005
96,1046.0,0.0,0.05159544210526316,0.033839512756762176,4.901567,163892.0777783921,Camera,UDP,1005
98,1046.0,0.0,0.05090012371134023,0.03286109262047586,4.937312000000002,166095.2356261868,Camera,UDP,1005
93,1046.0,0.0,0.053748,0.036748934656253125,4.944815999999999,157381.79135482496,Camera,UDP,1005
98,1046.0,0.0,0.05014473195876294,0.03245420519240007,4.864039000000005,168597.3323815864,Camera,UDP,1005
90,1046.0,0.0,0.055460202247191004,0.036681998194680814,4.935957999999999,152578.28368879965,Camera,UDP,1005
92,1046.0,0.0,0.0541894725274725,0.0356645341728409,4.9312419999999975,156118.07329674764,Camera,UDP,1005
100,1046.0,0.0,0.04957652525252527,0.03286734723320888,4.908076000000001,170494.50742001546,Camera,UDP,1005
99,1046.0,0.0,0.05052044897959181,0.03247093257779823,4.9510039999999975,167326.06154226506,Camera,UDP,1005
99,1046.0,0.0,0.05070257142857141,0.032395503912658635,4.968851999999998,166725.0302484357,Camera,UDP,1005
95,1046.0,0.0,0.0520272872340425,0.033517180137896924,4.890564999999995,162549.72584967193,Camera,UDP,1005
98,1046.0,0.0,0.0510568350515465,0.033960854441632396,4.95251300000001,165585.43107307306,Camera,UDP,1005
96,1046.0,0.0,0.05150558947368429,0.03308471885215589,4.893031000000008,164177.991106126,Camera,UDP,1005
98,1046.0,0.0,0.05061819587628866,0.03257233457495246,4.909965,167020.33517550534,Camera,UDP,1005
91,1046.0,0.0,0.05524181111111122,0.03630979937883094,4.97176300000001,153162.57029950916,Camera,UDP,1005
97,1046.0,0.0,0.05158518750000004,0.033949192507979474,4.9521780000000035,163906.87087580442,Camera,UDP,1005
96,1046.0,0.0,0.05214046315789475,0.03356689853751166,4.953344000000001,162178.9239753992,Camera,UDP,1005
98,1046.0,0.0,0.050485762886597826,0.03357437043702783,4.897118999999989,167458.45873869958,Camera,UDP,1005
98,1046.0,0.0,0.05106988659793812,0.03371687888934393,4.953778999999997,165543.11365121466,Camera,UDP,1005
98,1046.0,0.0,0.05081231958762895,0.03313960535808634,4.928795000000008,166382.24961679248,Camera,UDP,1005
87,1046.0,0.0,0.05707658139534883,0.03844551937345248,4.908586,148314.81000842198,Camera,UDP,1005
33,1046.0,0.0,0.05188528125000014,0.035387710835855124,1.6603290000000044,166318.84403633213,Camera,UDP,1005
130,1046.0,0.0,0.03856924806201551,0.026502141831838764,4.975433000000001,218642.27696363308,Camera,UDP,1004
94,1046.0,0.0,0.053164645161290325,0.03643723074874832,4.944312,159090.28394648235,Camera,UDP,1004
87,1046.0,0.0,0.05716897674418603,0.038467775081795975,4.916531999999998,148075.10659952997,Camera,UDP,1004
97,1046.0,0.0,0.05115113541666668,0.03433671436415299,4.910509000000001,165297.73186445638,Camera,UDP,1004
97,1046.0,0.0,0.0512891875,0.03249232963405634,4.923762,164852.80970120002,Camera,UDP,1004
94,1046.0,0.0,0.053219172043010764,0.037063719889332714,4.949383000000001,158927.28447161996,Camera,UDP,1004
98,1046.0,0.0,0.05017184536082476,0.033157785381552,4.866669000000002,168506.22057920924,Camera,UDP,1004
90,1046.0,0.0,0.05546910112359547,0.03726128245455727,4.936749999999996,152553.80564136335,Camera,UDP,1004
92,1046.0,0.0,0.05423226373626373,0.03670911192056202,4.935136,155994.89051568185,Camera,UDP,1004
99,1046.0,0.0,0.05001642857142855,0.03265982048359166,4.901609999999998,169012.22251464322,Camera,UDP,1004
99,1046.0,0.0,0.05051995918367345,0.03342318219468033,4.950955999999998,167327.6837847075,Camera,UDP,1004
100,1046.0,0.0,0.05021411111111108,0.03357316206417934,4.9711969999999965,168329.6799543451,Camera,UDP,1004
94,1046.0,0.0,0.052609440860215094,0.034467443053316664,4.892678000000004,160769.21473270864,Camera,UDP,1004
97,1046.0,0.0,0.051053937500000014,0.033560951872056904,4.901178000000002,165612.43031777252,Camera,UDP,1004
98,1046.0,0.0,0.05096622680412374,0.033530239751667586,4.943724000000003,165879.81044249225,Camera,UDP,1004
97,1046.0,0.0,0.051122010416666676,0.032584404689812003,4.907713000000001,165391.90453883505,Camera,UDP,1004
92,1046.0,0.0,0.05465850549450546,0.03702969515840787,4.973923999999997,154778.4003133141,Camera,UDP,1004
97,1046.0,0.0,0.05083601041666667,0.03399590150986845,4.880257,166322.38834962994,Camera,UDP,1004
96,1046.0,0.0,0.052093368421052624,0.033731842760858104,4.948869999999999,162325.5409820828,Camera,UDP,1004
98,1046.0,0.0,0.050576020618556816,0.033671338636392135,4.905874000000011,167159.61314946084,Camera,UDP,1004
97,1046.0,0.0,0.051445302083333345,0.03349865207428641,4.938749000000001,164352.5516279527,Camera,UDP,1004
98,1046.0,0.0,0.05071349484536077,0.03346716433585086,4.919208999999995,166706.47659003732,Camera,UDP,1004
88,1046.0,0.0,0.05646271264367815,0.038708144079042835,4.912255999999999,149907.4966776976,Camera,UDP,1004
31,1046.0,0.0,0.05378986666666682,0.03502577388983988,1.6136960000000045,160753.94622035333,Camera,UDP,1004
132,1046.0,0.0,0.03802196946564885,0.026302868225144122,4.980877999999999,221763.3116089172,Camera,UDP,1001
92,1046.0,0.0,0.053692934065934055,0.03711338328816907,4.886056999999999,157561.81313480382,Camera,UDP,1001
87,1046.0,0.0,0.05700768604651165,0.03772691286942569,4.902661000000002,148494.05251556242,Camera,UDP,1001
97,1046.0,0.0,0.05156070833333334,0.033989369570657894,4.949828,163984.6879527935,Camera,UDP,1001
97,1046.0,0.0,0.051415125000000006,0.032809436492306894,4.935852000000001,164449.01508392065,Camera,UDP,1001
94,1046.0,0.0,0.05286545161290319,0.03654577341036384,4.9164869999999965,159990.6599976773,Camera,UDP,1001
99,1046.0,0.0,0.05069629591836737,0.03296067664075672,4.968237000000002,166745.66853392858,Camera,UDP,1001
91,1046.0,0.0,0.05437113333333327,0.03688199463309416,4.893401999999995,155615.25499029117,Camera,UDP,1001
91,1046.0,0.0,0.055148155555555516,0.036834539967539486,4.963333999999996,153422.6791910439,Camera,UDP,1001
100,1046.0,0.0,0.049231666666666625,0.03279949492004586,4.873934999999996,171688.78944836167,Camera,UDP,1001
99,1046.0,0.0,0.05054537755102038,0.03331497351946073,4.953446999999997,167243.53768194158,Camera,UDP,1001
98,1046.0,0.0,0.050668917525773176,0.03315994562462762,4.914884999999998,166853.14101957632,Camera,UDP,1001
96,1046.0,0.0,0.0523222105263158,0.033882462414054834,4.970610000000001,161615.5763578313,Camera,UDP,1001
96,1046.0,0.0,0.051449136842105316,0.03374960683735479,4.887668000000005,164358.1356180492,Camera,UDP,1001
98,1046.0,0.0,0.051069938144329884,0.033335349595217306,4.953783999999999,165542.94656367743,Camera,UDP,1001
98,1046.0,0.0,0.051148814432989784,0.03357834066202511,4.961435000000009,165287.66375050737,Camera,UDP,1001
90,1046.0,0.0,0.05482946067415719,0.03619861678469055,4.87982199999999,154333.4982300587,Camera,UDP,1001
98,1046.0,0.0,0.05080418556701042,0.03401475260243405,4.9280060000000105,166408.88830086615,Camera,UDP,1001
95,1046.0,0.0,0.052137531914893696,0.03448637001270599,4.9009280000000075,162206.01486085876,Camera,UDP,1001
99,1046.0,0.0,0.050632081632653085,0.03271632477322035,4.961944000000003,166957.14421605718,Camera,UDP,1001
98,1046.0,0.0,0.050908618556701035,0.032858873384393875,4.938136,166067.52021410508,Camera,UDP,1001
98,1046.0,0.0,0.05064588659793811,0.032925905432877635,4.912650999999997,166929.01653302883,Camera,UDP,1001
87,1046.0,0.0,0.057170046511627895,0.038162087875244576,4.916623999999999,148072.33581416844,Camera,UDP,1001
33,1046.0,0.0,0.05136375000000015,0.03361089247829331,1.6436400000000049,168007.59290355502,Camera,UDP,1001
132,1046.0,0.0,0.037950961832061064,0.02640458640255802,4.971576,222178.23885222716,Camera,UDP,1003
92,1046.0,0.0,0.053667010989011,0.03662886196793205,4.883698000000001,157637.92109995332,Camera,UDP,1003
89,1046.0,0.0,0.05657576136363636,0.03807017971606525,4.978667,149588.63486953438,Camera,UDP,1003
96,1046.0,0.0,0.05184691578947366,0.033674318958819095,4.925456999999998,163097.1501730703,Camera,UDP,1003
96,1046.0,0.0,0.051192526315789466,0.03300632576239754,4.863289999999999,165182.0064195226,Camera,UDP,1003
95,1046.0,0.0,0.05301794680851064,0.03604643456248289,4.983687,159512.4252385834,Camera,UDP,1003
98,1046.0,0.0,0.05025093814432991,0.0331353113967106,4.874341000000001,168240.99914224297,Camera,UDP,1003
91,1046.0,0.0,0.05477865555555555,0.03639492913951391,4.930078999999999,154457.56548728736,Camera,UDP,1003
91,1046.0,0.0,0.05494003333333334,0.03666723528512112,4.944603000000001,154003.87048262518,Camera,UDP,1003
101,1046.0,0.0,0.049583060000000005,0.0330802346668879,4.958306,170454.99007120577,Camera,UDP,1003
98,1046.0,0.0,0.05032911340206184,0.033641964231876986,4.881923999999998,167979.67358770853,Camera,UDP,1003
99,1046.0,0.0,0.05070243877551016,0.03302142861193,4.968838999999996,166725.46645202243,Camera,UDP,1003
95,1046.0,0.0,0.05222625531914891,0.034361329093054865,4.909267999999997,161930.4548050749,Camera,UDP,1003
96,1046.0,0.0,0.05151911578947372,0.03307122360534863,4.894316000000003,164134.8862639845,Camera,UDP,1003
98,1046.0,0.0,0.05091032989690714,0.033062017400517514,4.938301999999993,166061.93788877252,Camera,UDP,1003
98,1046.0,0.0,0.051193329896907135,0.032575918486064365,4.965752999999992,165143.93688127486,Camera,UDP,1003
90,1046.0,0.0,0.0545675505617977,0.03522365665703171,4.856511999999995,155074.25905670587,Camera,UDP,1003
98,1046.0,0.0,0.05101480412371135,0.033885473808851846,4.948436000000001,165721.85636027218,Camera,UDP,1003
96,1046.0,0.0,0.052349031578947346,0.03396434214273054,4.973157999999998,161532.77253608278,Camera,UDP,1003
98,1046.0,0.0,0.050259226804123744,0.03255968339548951,4.875145000000003,168213.25314426533,Camera,UDP,1003
98,1046.0,0.0,0.05094314432989691,0.03344220266970729,4.941485,165954.97102591628,Camera,UDP,1003
98,1046.0,0.0,0.05071840206185568,0.03323014626536713,4.919685000000001,166690.347044577,Camera,UDP,1003
87,1046.0,0.0,0.057087383720930224,0.038058850505734786,4.909514999999999,148286.74522839836,Camera,UDP,1003
32,1046.0,0.0,0.05210170967741957,0.035785383714037826,1.6151530000000065,165789.86634702652,Camera,UDP,1003
138,598.2608695652174,63.818958651029625,0.03632064233576643,0.06887229922488224,4.975928000000001,132735.0395745276,TV,TCP,5000
152,606.0,0.0,0.03277553642384106,0.03492007111892323,4.9491060000000004,148894.7700857488,TV,TCP,5000
150,606.0,0.0,0.033086429530201335,0.037939227357710825,4.929877999999999,147508.72131115623,TV,TCP,5000
165,606.0,0.0,0.029621932926829273,0.03247111165481004,4.857997000000001,164660.45573926863,TV,TCP,5000
